filename, x_spacing, y_spacing, z_spacing
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0462-ROI-annotator-4-72295.hdr, 0.703125, 0.703125, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0463-ROI-annotator-1-57439.hdr, 0.664062, 0.664062, 0.75
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0463-ROI-annotator-1-57592.hdr, 0.664062, 0.664062, 0.75
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0463-ROI-annotator-2-39968.hdr, 0.664062, 0.664062, 0.75
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0463-ROI-annotator-2-39999.hdr, 0.664062, 0.664062, 0.75
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0463-ROI-annotator-3-13651.hdr, 0.664062, 0.664062, 0.75
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0463-ROI-annotator-3-14176.hdr, 0.664062, 0.664062, 0.75
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0463-ROI-annotator-4-0.hdr, 0.664062, 0.664062, 0.75
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0463-ROI-annotator-4-7.hdr, 0.664062, 0.664062, 0.75
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0464-ROI-annotator-1-IL057_156741.hdr, 0.585938, 0.585938, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0464-ROI-annotator-2-48496.hdr, 0.585938, 0.585938, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0464-ROI-annotator-3-Nodule_001.hdr, 0.585938, 0.585938, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0464-ROI-annotator-3-Nodule_003.hdr, 0.585938, 0.585938, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0464-ROI-annotator-4-7061.hdr, 0.585938, 0.585938, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0464-ROI-annotator-4-7065.hdr, 0.585938, 0.585938, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0466-ROI-annotator-1-Nodule_001.hdr, 0.617188, 0.617188, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0466-ROI-annotator-2-IL057_195964.hdr, 0.617188, 0.617188, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0466-ROI-annotator-2-IL057_195967.hdr, 0.617188, 0.617188, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0466-ROI-annotator-2-IL057_196386.hdr, 0.617188, 0.617188, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0466-ROI-annotator-3-0426.hdr, 0.617188, 0.617188, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0466-ROI-annotator-3-0432.hdr, 0.617188, 0.617188, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0466-ROI-annotator-3-0435.hdr, 0.617188, 0.617188, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0466-ROI-annotator-3-0436.hdr, 0.617188, 0.617188, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0466-ROI-annotator-4-81275.hdr, 0.617188, 0.617188, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0466-ROI-annotator-4-81278.hdr, 0.617188, 0.617188, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0469-ROI-annotator-1-Nodule_003.hdr, 0.585938, 0.585938, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0469-ROI-annotator-1-Nodule_004.hdr, 0.585938, 0.585938, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0469-ROI-annotator-1-Nodule_005.hdr, 0.585938, 0.585938, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0469-ROI-annotator-1-Nodule_006.hdr, 0.585938, 0.585938, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0469-ROI-annotator-2-33922.hdr, 0.585938, 0.585938, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0469-ROI-annotator-2-33953.hdr, 0.585938, 0.585938, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0469-ROI-annotator-3-50335.hdr, 0.585938, 0.585938, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0469-ROI-annotator-3-50340.hdr, 0.585938, 0.585938, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0469-ROI-annotator-3-50342.hdr, 0.585938, 0.585938, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0469-ROI-annotator-3-50343.hdr, 0.585938, 0.585938, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0469-ROI-annotator-4-0.hdr, 0.585938, 0.585938, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0469-ROI-annotator-4-5.hdr, 0.585938, 0.585938, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0469-ROI-annotator-4-6.hdr, 0.585938, 0.585938, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0470-ROI-annotator-1-174079.hdr, 0.703125, 0.703125, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0470-ROI-annotator-1-174083.hdr, 0.703125, 0.703125, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0470-ROI-annotator-2-0.hdr, 0.703125, 0.703125, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0470-ROI-annotator-3-172331.hdr, 0.703125, 0.703125, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0470-ROI-annotator-4-Nodule_001.hdr, 0.703125, 0.703125, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0471-ROI-annotator-1-Nodule_001.hdr, 0.65625, 0.65625, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0471-ROI-annotator-1-Nodule_002.hdr, 0.65625, 0.65625, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0473-ROI-annotator-1-0201.hdr, 0.820312, 0.820312, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0473-ROI-annotator-1-0205.hdr, 0.820312, 0.820312, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0473-ROI-annotator-1-0208.hdr, 0.820312, 0.820312, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0473-ROI-annotator-2-5428.hdr, 0.820312, 0.820312, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0473-ROI-annotator-2-5431.hdr, 0.820312, 0.820312, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0473-ROI-annotator-2-5437.hdr, 0.820312, 0.820312, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0473-ROI-annotator-3-Nodule_003.hdr, 0.820312, 0.820312, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0473-ROI-annotator-3-Nodule_005.hdr, 0.820312, 0.820312, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0473-ROI-annotator-3-Nodule_009.hdr, 0.820312, 0.820312, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0473-ROI-annotator-3-Nodule_010.hdr, 0.820312, 0.820312, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0473-ROI-annotator-4-IL057_131654.hdr, 0.820312, 0.820312, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0473-ROI-annotator-4-IL057_85663.hdr, 0.820312, 0.820312, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0473-ROI-annotator-4-IL057_85664.hdr, 0.820312, 0.820312, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0474-ROI-annotator-1-Nodule_002.hdr, 0.642578, 0.642578, 2
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0474-ROI-annotator-2-10273.hdr, 0.642578, 0.642578, 2
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0474-ROI-annotator-2-10277.hdr, 0.642578, 0.642578, 2
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0474-ROI-annotator-2-10285.hdr, 0.642578, 0.642578, 2
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0474-ROI-annotator-2-10289.hdr, 0.642578, 0.642578, 2
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0474-ROI-annotator-2-10295.hdr, 0.642578, 0.642578, 2
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0474-ROI-annotator-3-10.hdr, 0.642578, 0.642578, 2
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0474-ROI-annotator-3-12.hdr, 0.642578, 0.642578, 2
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0474-ROI-annotator-3-1.hdr, 0.642578, 0.642578, 2
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0474-ROI-annotator-3-3.hdr, 0.642578, 0.642578, 2
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0474-ROI-annotator-4-2797.hdr, 0.642578, 0.642578, 2
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0474-ROI-annotator-4-2801.hdr, 0.642578, 0.642578, 2
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0476-ROI-annotator-1-IL057_196222.hdr, 0.761719, 0.761719, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0476-ROI-annotator-1-IL057_196227.hdr, 0.761719, 0.761719, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0476-ROI-annotator-1-IL057_196231.hdr, 0.761719, 0.761719, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0476-ROI-annotator-1-IL057_196235.hdr, 0.761719, 0.761719, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0476-ROI-annotator-1-IL057_196237.hdr, 0.761719, 0.761719, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0476-ROI-annotator-1-IL057_196242.hdr, 0.761719, 0.761719, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0476-ROI-annotator-2-Nodule_001.hdr, 0.761719, 0.761719, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0476-ROI-annotator-2-Nodule_004.hdr, 0.761719, 0.761719, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0476-ROI-annotator-2-Nodule_005.hdr, 0.761719, 0.761719, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0476-ROI-annotator-2-Nodule_007.hdr, 0.761719, 0.761719, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0476-ROI-annotator-2-Nodule_008.hdr, 0.761719, 0.761719, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0476-ROI-annotator-2-Nodule_010.hdr, 0.761719, 0.761719, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0476-ROI-annotator-3-0821.hdr, 0.761719, 0.761719, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0476-ROI-annotator-3-0824.hdr, 0.761719, 0.761719, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0476-ROI-annotator-3-0829.hdr, 0.761719, 0.761719, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0476-ROI-annotator-3-0832.hdr, 0.761719, 0.761719, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0476-ROI-annotator-3-0841.hdr, 0.761719, 0.761719, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0476-ROI-annotator-4-03426.hdr, 0.761719, 0.761719, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0476-ROI-annotator-4-03431.hdr, 0.761719, 0.761719, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0476-ROI-annotator-4-03434.hdr, 0.761719, 0.761719, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0476-ROI-annotator-4-03440.hdr, 0.761719, 0.761719, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0476-ROI-annotator-4-03442.hdr, 0.761719, 0.761719, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0476-ROI-annotator-4-03446.hdr, 0.761719, 0.761719, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0477-ROI-annotator-1-68509.hdr, 0.644531, 0.644531, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0477-ROI-annotator-1-71397.hdr, 0.644531, 0.644531, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0477-ROI-annotator-2-3460.hdr, 0.644531, 0.644531, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0477-ROI-annotator-3-Nodule_001.hdr, 0.644531, 0.644531, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0477-ROI-annotator-3-Nodule_002.hdr, 0.644531, 0.644531, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0477-ROI-annotator-3-Nodule_003.hdr, 0.644531, 0.644531, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0477-ROI-annotator-4-IL057_166401.hdr, 0.644531, 0.644531, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0477-ROI-annotator-4-IL057_166403.hdr, 0.644531, 0.644531, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0478-ROI-annotator-1-77218.hdr, 0.691406, 0.691406, 0.75
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0478-ROI-annotator-4-0.hdr, 0.691406, 0.691406, 0.75
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0479-ROI-annotator-1-55635.hdr, 0.625, 0.625, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0479-ROI-annotator-1-55644.hdr, 0.625, 0.625, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0479-ROI-annotator-2-Nodule_001.hdr, 0.625, 0.625, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0479-ROI-annotator-2-Nodule_002.hdr, 0.625, 0.625, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0479-ROI-annotator-2-Nodule_006.hdr, 0.625, 0.625, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0479-ROI-annotator-4-1.hdr, 0.625, 0.625, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0479-ROI-annotator-4-2.hdr, 0.625, 0.625, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0480-ROI-annotator-1-Nodule_003.hdr, 0.664062, 0.664062, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0480-ROI-annotator-2-37568.hdr, 0.664062, 0.664062, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0480-ROI-annotator-3-25373.hdr, 0.664062, 0.664062, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0480-ROI-annotator-3-25378.hdr, 0.664062, 0.664062, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0480-ROI-annotator-4-0.hdr, 0.664062, 0.664062, 2.5
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0481-ROI-annotator-1-Nodule_004.hdr, 0.605469, 0.605469, 1
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0481-ROI-annotator-1-Nodule_006.hdr, 0.605469, 0.605469, 1
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0481-ROI-annotator-1-Nodule_007.hdr, 0.605469, 0.605469, 1
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0481-ROI-annotator-1-Nodule_008.hdr, 0.605469, 0.605469, 1
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0481-ROI-annotator-1-Nodule_009.hdr, 0.605469, 0.605469, 1
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0481-ROI-annotator-1-Nodule_012.hdr, 0.605469, 0.605469, 1
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0481-ROI-annotator-1-Nodule_013.hdr, 0.605469, 0.605469, 1
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0481-ROI-annotator-2-IL057_166349.hdr, 0.605469, 0.605469, 1
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0481-ROI-annotator-2-IL057_166364.hdr, 0.605469, 0.605469, 1
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0481-ROI-annotator-2-IL057_166482.hdr, 0.605469, 0.605469, 1
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0481-ROI-annotator-2-IL057_166483.hdr, 0.605469, 0.605469, 1
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0481-ROI-annotator-3-MI014_14000.hdr, 0.605469, 0.605469, 1
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0481-ROI-annotator-3-MI014_14003.hdr, 0.605469, 0.605469, 1
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0481-ROI-annotator-3-MI014_14010.hdr, 0.605469, 0.605469, 1
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0481-ROI-annotator-3-MI014_14014.hdr, 0.605469, 0.605469, 1
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0481-ROI-annotator-3-MI014_14051.hdr, 0.605469, 0.605469, 1
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0481-ROI-annotator-3-MI014_14052.hdr, 0.605469, 0.605469, 1
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0481-ROI-annotator-4-0.hdr, 0.605469, 0.605469, 1
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0481-ROI-annotator-4-10.hdr, 0.605469, 0.605469, 1
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0481-ROI-annotator-4-2.hdr, 0.605469, 0.605469, 1
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0481-ROI-annotator-4-5.hdr, 0.605469, 0.605469, 1
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0481-ROI-annotator-4-8.hdr, 0.605469, 0.605469, 1
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0481-ROI-annotator-4-9.hdr, 0.605469, 0.605469, 1
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0483-ROI-annotator-1-Nodule_002.hdr, 0.703125, 0.703125, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0483-ROI-annotator-3-8271.hdr, 0.703125, 0.703125, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0484-ROI-annotator-1-2834.hdr, 0.705078, 0.705078, 3
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0484-ROI-annotator-1-2896.hdr, 0.705078, 0.705078, 3
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0484-ROI-annotator-1-87176.hdr, 0.710938, 0.710938, 3
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0484-ROI-annotator-2-0.hdr, 0.705078, 0.705078, 3
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0484-ROI-annotator-2-50582.hdr, 0.710938, 0.710938, 3
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0484-ROI-annotator-3-1304.hdr, 0.705078, 0.705078, 3
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0484-ROI-annotator-3-9968.hdr, 0.710938, 0.710938, 3
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0484-ROI-annotator-4-0.hdr, 0.710938, 0.710938, 3
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0484-ROI-annotator-4-2.hdr, 0.710938, 0.710938, 3
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0484-ROI-annotator-4-4677.hdr, 0.705078, 0.705078, 3
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0485-ROI-annotator-1-Nodule_001.hdr, 0.742188, 0.742188, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0485-ROI-annotator-1-Nodule_002.hdr, 0.742188, 0.742188, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0485-ROI-annotator-1-Nodule_004.hdr, 0.742188, 0.742188, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0485-ROI-annotator-2-IL057_167347.hdr, 0.742188, 0.742188, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0485-ROI-annotator-2-IL057_167352.hdr, 0.742188, 0.742188, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0485-ROI-annotator-2-IL057_167355.hdr, 0.742188, 0.742188, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0485-ROI-annotator-2-IL057_167357.hdr, 0.742188, 0.742188, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0485-ROI-annotator-2-IL057_167358.hdr, 0.742188, 0.742188, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0485-ROI-annotator-3-MI014_17653.hdr, 0.742188, 0.742188, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0485-ROI-annotator-3-MI014_17655.hdr, 0.742188, 0.742188, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0485-ROI-annotator-3-MI014_17662.hdr, 0.742188, 0.742188, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0485-ROI-annotator-4-10.hdr, 0.742188, 0.742188, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0485-ROI-annotator-4-11.hdr, 0.742188, 0.742188, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0485-ROI-annotator-4-4.hdr, 0.742188, 0.742188, 1.25
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0486-ROI-annotator-1-74124.hdr, 0.662109, 0.662109, 2
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0486-ROI-annotator-1-75237.hdr, 0.662109, 0.662109, 2
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0486-ROI-annotator-2-Nodule_001.hdr, 0.662109, 0.662109, 2
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0486-ROI-annotator-2-Nodule_003.hdr, 0.662109, 0.662109, 2
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0486-ROI-annotator-3-15426.hdr, 0.662109, 0.662109, 2
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0486-ROI-annotator-4-0.hdr, 0.662109, 0.662109, 2
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0486-ROI-annotator-4-2.hdr, 0.662109, 0.662109, 2
/media/mario/DATAPART1/LIDC_ROI_only/ALL_ROIS/LIDC-IDRI-0487-ROI-annotator-1-52586.hdr, 0.460938, 0.460938, 0.75
